IDADE,RENDA_ANUAL,MORADIA,TEMPO_DE_SERVICO,MOTIVO_EMPRESTIMO,SCORE_CREDITO,VALOR_EMPRESTIMO,TAXA_DE_JUROS,SITUACAO_INADIMPLENCIA,COMPROMETIMENTO_DA_RENDA,HISTORICO_DE_INADIMPLENCIA,HISTORICO_DE_CREDITO
28,70000,alugada,2,saude,C,10000,13.48,0,0.14,s,9
22,58896,hipoteca,6,educacao,A,9500,6.76,0,0.16,n,4
23,200000,hipoteca,0,educacao,A,5000,7.43,0,0.03,n,2
23,78300,hipoteca,0,uso_pessoal,E,15000,16.82,0,0.19,s,3
25,108820,alugada,4,educacao,B,15000,9.63,0,0.14,n,3
24,30996,alugada,7,empreendimento,E,7000,16.63,0,0.23,s,4
30,120000,hipoteca,3,educacao,B,8000,10.37,0,0.07,n,9
22,57175,alugada,6,reforma,F,16000,17.15,1,0.28,n,4
38,94000,alugada,3,uso_pessoal,D,5000,15.33,0,0.05,s,16
33,70000,alugada,0,educacao,A,11200,8.94,0,0.16,n,6
21,68000,alugada,3,saude,C,3000,11.78,0,0.04,s,4
34,41979,hipoteca,14,educacao,C,8150,15.23,0,0.19,n,10
27,51456,propria,3,uso_pessoal,B,8000,10.62,0,0.16,n,7
29,50000,hipoteca,5,quitacao_debitos,C,3250,14.26,0,0.07,n,5
34,28800,alugada,0,quitacao_debitos,F,2500,21.36,1,0.09,n,7
24,189000,hipoteca,4,educacao,A,5000,9.32,0,0.03,n,2
33,92000,hipoteca,8,uso_pessoal,C,20000,13.06,0,0.22,n,9
23,60996,alugada,7,uso_pessoal,C,14400,12.84,0,0.24,n,3
22,65338,hipoteca,6,educacao,B,6500,11.71,0,0.1,n,4
24,70000,hipoteca,8,empreendimento,A,10000,7.74,0,0.14,n,3
26,65000,hipoteca,6,educacao,A,6000,9.07,0,0.09,n,3
25,32000,hipoteca,4,quitacao_debitos,B,8000,10.36,1,0.25,n,2
25,34000,hipoteca,0,saude,C,10000,12.87,0,0.29,s,4
23,75000,propria,0,educacao,C,5000,14.65,0,0.07,n,4
27,17000,alugada,2,empreendimento,D,4000,14.42,1,0.24,n,8
22,30000,alugada,0,saude,B,12600,11.99,1,0.42,n,4
32,75000,hipoteca,5,uso_pessoal,C,15000,13.57,0,0.2,n,6
40,27599,alugada,6,empreendimento,B,3000,10.25,0,0.11,n,17
25,70000,hipoteca,4,empreendimento,B,6300,10.37,0,0.09,n,4
36,140000,propria,13,empreendimento,B,20800,11.48,0,0.15,n,11
25,78000,hipoteca,7,quitacao_debitos,C,9000,11.78,1,0.12,s,3
36,64973,hipoteca,6,educacao,B,9000,10.59,0,0.14,n,13
25,120000,hipoteca,2,educacao,B,13000,9.99,0,0.11,n,4
35,36000,alugada,9,saude,D,12000,16.29,1,0.33,n,9
26,120000,hipoteca,10,quitacao_debitos,A,23000,6.62,0,0.19,n,3
23,59800,hipoteca,7,empreendimento,C,15000,15.96,0,0.25,s,3
22,96000,hipoteca,4,educacao,B,5500,12.69,0,0.06,n,3
24,48000,hipoteca,2,empreendimento,B,5500,11.36,0,0.11,n,3
28,49000,hipoteca,4,saude,A,7000,7.51,0,0.14,n,8
29,44000,alugada,2,uso_pessoal,D,5400,16,1,0.12,s,8
23,43200,hipoteca,5,empreendimento,B,10000,12.69,0,0.23,n,3
27,40000,alugada,10,quitacao_debitos,B,10000,11.36,0,0.25,n,5
24,115000,alugada,1,reforma,A,5000,8.9,0,0.04,n,3
21,38400,alugada,5,educacao,A,10000,7.66,0,0.26,n,4
23,72000,hipoteca,7,empreendimento,B,4200,12.42,0,0.06,n,3
26,65000,alugada,0,uso_pessoal,A,5000,5.99,0,0.08,n,3
45,59000,hipoteca,5,saude,A,9000,7.9,0,0.15,n,16
23,75000,propria,7,educacao,B,15000,11.14,0,0.2,n,4
22,75000,alugada,0,saude,B,10800,9.62,0,0.14,n,3
24,44700,propria,8,saude,D,14400,15.37,0,0.32,s,4
25,120000,alugada,6,saude,B,25000,10.74,0,0.21,n,2
41,118075,hipoteca,5,saude,B,28000,11.71,0,0.24,n,13
43,45000,alugada,2,educacao,C,7000,12.99,0,0.16,n,14
26,21600,hipoteca,0,reforma,B,1000,10.36,0,0.05,n,3
55,54000,alugada,20,empreendimento,A,5800,6.76,0,0.11,n,24
22,64000,hipoteca,5,saude,A,2000,9.32,0,0.03,n,4
26,110004,hipoteca,1,empreendimento,B,12000,10.36,0,0.11,n,3
31,80000,hipoteca,4,reforma,C,16000,13.8,0,0.2,n,9
23,36000,propria,1,empreendimento,A,1800,6.54,0,0.05,n,4
28,66000,alugada,11,quitacao_debitos,C,9000,13.99,0,0.14,n,7
23,49530,hipoteca,7,quitacao_debitos,D,16000,14.54,1,0.32,s,2
27,85000,hipoteca,12,empreendimento,A,3800,6.03,0,0.04,n,6
25,90000,hipoteca,3,empreendimento,B,25000,10.39,0,0.28,n,3
35,22608,alugada,1,educacao,C,3500,14.22,0,0.15,n,9
28,300000,hipoteca,11,quitacao_debitos,A,10800,6.92,0,0.04,n,5
31,110000,hipoteca,2,saude,A,6000,7.4,0,0.05,n,6
22,33600,alugada,5,uso_pessoal,B,12000,9.91,1,0.36,n,4
27,62000,hipoteca,1,reforma,B,3275,9.33,0,0.05,n,8
37,67600,hipoteca,6,educacao,B,33000,9.99,0,0.49,n,15
22,31200,alugada,6,educacao,B,12000,10.39,1,0.38,n,2
31,106000,hipoteca,5,quitacao_debitos,A,15000,7.88,0,0.14,n,7
22,48000,hipoteca,3,empreendimento,D,6500,15.99,1,0.14,s,2
23,51600,hipoteca,1,quitacao_debitos,B,5000,10.59,0,0.1,n,3
31,24600,alugada,5,educacao,C,2000,13.61,0,0.08,s,5
25,100000,hipoteca,9,educacao,C,7500,13.99,0,0.07,n,4
25,43000,alugada,9,saude,D,15000,15.57,1,0.35,n,3
27,156000,hipoteca,11,reforma,A,5000,6.54,0,0.03,n,8
26,35000,alugada,7,saude,B,14575,10.65,1,0.42,n,3
22,61500,alugada,3,saude,C,10000,14.22,0,0.16,n,2
21,20000,alugada,5,uso_pessoal,C,4500,13.49,0,0.23,n,2
28,57000,alugada,2,reforma,C,6000,13.49,0,0.11,s,8
24,125000,propria,3,reforma,B,28000,9.91,0,0.22,n,3
22,31875,alugada,3,educacao,C,7500,13.11,0,0.24,n,2
29,220000,hipoteca,0,educacao,A,2500,6.99,0,0.01,n,5
23,30000,alugada,5,saude,A,8250,7.51,0,0.28,n,4
28,55000,alugada,3,reforma,E,15000,17.06,0,0.27,s,5
35,75000,alugada,13,empreendimento,F,15175,21.74,0,0.2,s,8
27,65304,hipoteca,6,reforma,A,5300,7.51,0,0.08,n,10
25,69600,hipoteca,9,empreendimento,B,7000,11.49,0,0.1,n,2
25,92000,alugada,6,reforma,B,25000,12.69,0,0.27,n,3
59,55000,hipoteca,15,uso_pessoal,B,1000,10.59,0,0.02,n,29
39,67000,alugada,6,empreendimento,B,16000,10.99,0,0.24,n,16
24,22800,propria,3,reforma,B,4750,11.36,0,0.21,n,3
32,27385,hipoteca,3,reforma,C,2000,12.99,1,0.07,s,9
33,33000,hipoteca,6,reforma,A,6000,6.03,0,0.18,n,5
30,107000,hipoteca,0,quitacao_debitos,C,2500,10.78,0,0.02,s,6
26,105000,hipoteca,0,saude,A,15000,8.94,0,0.14,n,4
31,47000,hipoteca,0,saude,C,10000,11.03,0,0.21,s,7
22,105000,hipoteca,6,quitacao_debitos,B,3650,11.99,0,0.03,n,3
27,42000,alugada,3,quitacao_debitos,B,8800,11.71,0,0.21,n,5
28,36000,alugada,2,empreendimento,A,12000,5.42,1,0.33,n,10
23,48000,hipoteca,8,uso_pessoal,B,10000,10.65,0,0.21,n,3
37,71000,hipoteca,11,quitacao_debitos,B,11200,12.42,0,0.16,n,11
24,40000,alugada,4,uso_pessoal,B,20000,12.53,1,0.5,n,3
42,35000,alugada,1,saude,B,7500,9.99,0,0.21,n,15
34,50000,hipoteca,11,empreendimento,A,4000,8.9,0,0.08,n,8
31,135000,hipoteca,12,saude,C,15000,13.85,0,0.11,n,10
27,45000,propria,3,uso_pessoal,B,3500,11.14,0,0.08,n,8
30,57000,hipoteca,6,reforma,A,4000,8,0,0.07,n,8
23,120000,hipoteca,7,quitacao_debitos,A,3750,5.42,0,0.03,n,3
24,200000,alugada,8,educacao,A,10000,8.49,0,0.05,n,4
23,33600,alugada,3,empreendimento,C,5000,13.49,0,0.15,s,4
34,111996,hipoteca,11,quitacao_debitos,A,3000,7.74,0,0.03,n,10
38,90000,hipoteca,14,empreendimento,B,21000,10.59,0,0.23,n,11
32,93158,alugada,16,reforma,D,7800,16.29,0,0.08,n,6
42,600000,outro,2,educacao,D,25000,14.74,0,0.04,n,11
22,40000,alugada,1,quitacao_debitos,A,2800,7.49,0,0.07,n,4
27,50000,alugada,0,uso_pessoal,A,18000,8.49,1,0.36,n,9
24,40800,alugada,0,saude,B,7000,11.86,0,0.17,n,2
36,65458,hipoteca,4,saude,A,8000,7.29,0,0.12,n,13
22,50004,hipoteca,5,educacao,D,14000,15.58,0,0.28,n,4
29,115000,hipoteca,4,empreendimento,B,22000,12.69,0,0.19,n,10
33,19200,alugada,0,saude,A,8000,7.66,1,0.42,n,6
23,24000,alugada,0,uso_pessoal,C,5500,13.99,0,0.23,n,4
27,67000,alugada,2,reforma,C,20000,14.26,0,0.3,s,10
23,54000,hipoteca,8,empreendimento,A,3000,5.42,0,0.06,n,2
29,260000,hipoteca,0,reforma,B,20000,10.37,0,0.08,n,6
29,61000,alugada,2,empreendimento,D,15000,14.96,1,0.25,n,10
29,84500,hipoteca,3,uso_pessoal,A,35000,8.9,0,0.41,n,6
23,61000,alugada,3,quitacao_debitos,A,2500,7.49,0,0.04,n,3
24,32640,alugada,5,educacao,B,2000,10,1,0.06,n,2
22,96000,hipoteca,4,empreendimento,A,8000,7.88,0,0.08,n,4
47,65000,alugada,1,saude,C,3100,13.49,0,0.05,n,16
28,65984,alugada,12,saude,D,10000,15.33,1,0.13,n,5
23,25000,alugada,2,educacao,A,8500,6.03,1,0.34,n,3
30,90000,hipoteca,7,quitacao_debitos,A,4800,8.9,1,0.05,n,5
25,50000,propria,9,empreendimento,C,12000,13.98,0,0.24,n,2
24,59000,alugada,5,saude,A,3500,8.9,0,0.06,n,3
34,39600,hipoteca,16,uso_pessoal,A,2400,6.03,0,0.06,n,9
27,67000,alugada,1,uso_pessoal,C,2800,13.04,0,0.04,n,7
22,18000,alugada,1,educacao,C,4000,10.91,1,0.22,s,4
22,20640,alugada,0,educacao,C,2500,12.68,0,0.12,n,3
31,78996,alugada,5,reforma,A,6000,7.51,1,0.08,n,5
23,24000,alugada,4,uso_pessoal,A,5000,6.62,0,0.21,n,4
37,92000,propria,15,saude,B,12000,11.14,0,0.13,n,14
27,70000,alugada,0,saude,B,12000,10.65,0,0.17,n,8
35,125000,alugada,6,quitacao_debitos,C,7000,13.06,0,0.06,s,5
21,18000,alugada,5,uso_pessoal,B,1500,12.18,1,0.08,n,4
35,45000,alugada,3,saude,B,12000,11.26,0,0.27,n,5
31,24000,hipoteca,3,empreendimento,A,3000,7.49,0,0.13,n,10
21,15996,alugada,3,saude,D,4800,15.37,1,0.3,s,3
31,28800,alugada,1,empreendimento,B,5000,9.25,0,0.17,n,7
24,51000,alugada,2,quitacao_debitos,D,5000,14.74,1,0.1,s,2
29,38600,propria,9,empreendimento,C,1600,12.84,0,0.04,s,7
37,65000,alugada,7,educacao,C,12000,13.98,0,0.18,n,15
44,58000,alugada,2,reforma,C,15000,13.48,0,0.26,s,15
41,24000,propria,3,educacao,C,4500,12.99,0,0.19,s,12
21,21600,alugada,6,educacao,C,7000,13.98,1,0.32,s,3
29,125000,hipoteca,0,reforma,A,10000,5.79,0,0.08,n,10
31,240000,hipoteca,15,saude,A,5500,5.42,0,0.02,n,5
22,25899,propria,7,empreendimento,B,6250,12.69,0,0.24,n,2
33,34000,alugada,5,empreendimento,B,2400,11.99,0,0.07,n,9
34,74000,hipoteca,13,empreendimento,C,10000,15.96,1,0.14,s,10
29,44991,hipoteca,13,saude,C,5000,14.72,0,0.11,s,8
22,66000,alugada,6,educacao,C,25000,13.06,1,0.38,s,3
42,600000,outro,2,reforma,D,25000,14.74,0,0.04,s,16
22,67807,hipoteca,6,empreendimento,A,6400,7.14,0,0.09,n,3
25,84000,alugada,0,uso_pessoal,B,4500,12.18,0,0.05,n,2
29,60000,alugada,4,quitacao_debitos,A,10000,8.59,0,0.17,n,5
43,55000,alugada,3,quitacao_debitos,B,11750,10.99,0,0.21,n,16
23,32000,alugada,0,uso_pessoal,A,4000,7.68,0,0.13,n,4
39,40000,propria,4,reforma,A,15000,5.42,0,0.38,n,13
24,160000,hipoteca,3,empreendimento,D,20000,16,0,0.13,n,3
23,21000,alugada,2,quitacao_debitos,C,3000,12.68,0,0.14,s,2
23,61041,alugada,7,uso_pessoal,B,9000,11.36,0,0.15,n,2
26,34656,propria,2,uso_pessoal,A,5500,7.51,0,0.16,n,2
21,30000,alugada,5,empreendimento,B,7500,9.99,0,0.25,n,4
30,45000,alugada,11,saude,C,5000,12.73,1,0.11,s,8
27,75600,alugada,11,reforma,B,10500,12.69,0,0.14,n,5
27,45000,hipoteca,4,reforma,A,12000,8.94,0,0.27,n,6
25,84000,alugada,2,empreendimento,A,6000,8.94,0,0.07,n,2
28,30000,alugada,0,saude,D,11500,14.46,1,0.38,s,5
32,116000,hipoteca,15,educacao,B,21600,10.62,0,0.19,n,9
22,50000,hipoteca,6,educacao,A,4800,6.03,0,0.1,n,3
24,48996,alugada,5,saude,C,5000,13.79,0,0.1,s,4
31,180000,propria,15,educacao,B,10000,11.71,0,0.06,n,7
29,25400,alugada,1,educacao,D,7500,14.59,1,0.3,s,5
32,75000,hipoteca,16,educacao,C,5000,12.61,0,0.07,s,10
22,75000,alugada,0,empreendimento,A,10000,6.54,0,0.13,n,4
27,24000,alugada,0,quitacao_debitos,C,4000,12.87,0,0.17,n,10
23,60000,hipoteca,3,uso_pessoal,A,13000,7.88,0,0.22,n,4
26,100000,hipoteca,0,educacao,C,10000,14.26,0,0.1,n,2
47,75000,outro,1,quitacao_debitos,C,12000,12.84,0,0.16,n,11
28,35000,alugada,4,educacao,B,13250,10.65,1,0.38,n,7
38,125000,alugada,0,educacao,A,12000,7.66,0,0.1,n,14
25,38014,hipoteca,4,reforma,A,10000,8.49,0,0.26,n,3
23,79200,hipoteca,6,educacao,A,8000,7.88,0,0.1,n,4
30,58239,hipoteca,3,empreendimento,A,10500,6.62,0,0.18,n,5
27,60000,hipoteca,5,saude,A,6000,8.94,0,0.1,n,10
33,25000,hipoteca,8,quitacao_debitos,A,6000,6.62,0,0.24,n,8
32,106000,alugada,14,quitacao_debitos,E,25000,16.63,1,0.24,s,7
27,45000,propria,5,educacao,C,15250,13.98,0,0.34,n,10
23,21600,hipoteca,7,educacao,A,2000,6.17,0,0.09,n,4
34,48000,alugada,4,quitacao_debitos,B,10800,10.99,0,0.23,n,7
26,35000,alugada,2,saude,A,2500,8.9,0,0.07,n,3
27,28968,alugada,1,uso_pessoal,C,5000,13.16,0,0.17,s,5
26,38400,alugada,10,saude,D,7500,17.58,0,0.2,n,2
28,64000,outro,11,uso_pessoal,A,15000,9.63,1,0.23,n,10
23,81000,alugada,7,educacao,C,18000,13.98,0,0.22,n,4
21,14400,alugada,4,saude,B,5500,11.48,1,0.38,n,3
32,27000,alugada,2,saude,C,6000,12.73,0,0.22,n,10
27,33600,alugada,8,saude,C,5000,12.87,0,0.15,s,6
24,100000,hipoteca,8,uso_pessoal,D,17400,16.07,0,0.17,s,4
53,70000,alugada,6,uso_pessoal,D,24000,16.77,1,0.34,n,20
30,30000,alugada,7,quitacao_debitos,B,7200,10.36,0,0.24,n,6
27,33996,alugada,8,educacao,D,6000,15.31,0,0.18,n,10
22,75000,hipoteca,6,empreendimento,D,25000,15.57,1,0.33,s,4
28,65000,propria,13,empreendimento,A,8000,7.66,0,0.12,n,7
26,40200,alugada,1,educacao,A,4000,6.76,0,0.1,n,4
23,48645,alugada,1,empreendimento,B,12000,10.25,0,0.25,n,4
23,82000,hipoteca,5,uso_pessoal,D,5000,16.77,0,0.06,s,3
28,50000,hipoteca,12,educacao,C,18000,13.49,0,0.36,s,7
46,65000,alugada,1,educacao,B,6000,12.69,0,0.09,n,13
24,38000,alugada,8,uso_pessoal,C,6500,11.34,0,0.17,s,3
27,32000,alugada,2,saude,D,8600,16.02,1,0.27,s,6
21,20000,alugada,2,quitacao_debitos,C,1000,14.26,0,0.05,s,2
27,85248,alugada,0,saude,B,10000,9.99,0,0.12,n,9
24,180000,propria,8,educacao,B,21000,11.48,0,0.12,n,3
29,100000,alugada,4,empreendimento,A,10000,9.63,0,0.1,n,9
31,78100,alugada,4,saude,A,2425,5.42,0,0.03,n,10
25,115000,propria,5,empreendimento,F,8000,19.13,0,0.07,s,2
30,46000,propria,14,uso_pessoal,C,6000,12.68,0,0.13,n,6
24,54000,alugada,7,uso_pessoal,B,5200,10.37,1,0.1,n,3
38,99996,propria,22,saude,D,25000,14.96,0,0.25,n,11
22,45000,alugada,0,empreendimento,B,9000,11.48,0,0.2,n,4
30,32004,propria,4,empreendimento,A,5500,8,0,0.17,n,9
24,35100,alugada,8,empreendimento,C,1000,13.49,0,0.03,s,4
25,28800,alugada,0,educacao,A,5000,8.9,0,0.17,n,4
23,56160,hipoteca,2,uso_pessoal,B,3050,10.59,0,0.05,n,2
47,37000,hipoteca,6,uso_pessoal,A,7400,8,0,0.2,n,13
29,55000,hipoteca,5,quitacao_debitos,A,12000,7.49,0,0.22,n,8
25,53000,alugada,6,saude,C,3000,13.99,0,0.06,s,2
33,72890,hipoteca,1,saude,C,16400,13.79,0,0.22,s,6
25,109000,hipoteca,9,educacao,A,14000,9.63,0,0.13,n,3
25,115000,alugada,2,empreendimento,B,8000,11.71,0,0.07,n,4
39,130000,propria,13,reforma,D,25000,16.07,0,0.19,n,14
26,51000,alugada,3,quitacao_debitos,D,3500,13.24,1,0.07,s,4
26,69000,alugada,7,educacao,A,6200,7.88,0,0.09,n,3
30,46000,alugada,5,quitacao_debitos,A,8000,7.14,0,0.17,n,10
32,108000,hipoteca,11,empreendimento,C,20000,12.53,0,0.19,s,10
25,31800,alugada,2,uso_pessoal,A,3600,7.51,0,0.11,n,3
42,75000,alugada,12,reforma,A,14000,6.03,0,0.19,n,14
25,73000,alugada,4,saude,B,10000,11.71,0,0.14,n,3
23,85000,alugada,0,quitacao_debitos,A,7175,7.49,0,0.08,n,4
23,60000,alugada,3,uso_pessoal,C,25000,12.73,1,0.42,n,3
33,65000,alugada,3,quitacao_debitos,C,7000,14.26,0,0.11,n,10
25,24996,alugada,1,uso_pessoal,C,4200,14.26,0,0.17,s,2
30,75000,alugada,2,reforma,A,10000,7.29,0,0.13,n,9
37,54996,hipoteca,5,reforma,A,7000,6.92,0,0.13,n,13
32,42000,hipoteca,3,empreendimento,A,9000,7.74,0,0.21,n,8
37,103000,alugada,3,quitacao_debitos,A,18550,7.88,0,0.18,n,12
28,58000,hipoteca,11,empreendimento,A,10000,9.32,0,0.17,n,10
29,30000,alugada,3,empreendimento,A,5000,9.32,0,0.17,n,5
58,49000,hipoteca,34,saude,D,7500,13.55,1,0.15,s,24
24,95000,hipoteca,0,saude,B,12000,10.36,0,0.13,n,4
23,75885,hipoteca,7,saude,C,3000,11.03,0,0.04,s,4
22,50000,alugada,2,quitacao_debitos,B,18400,9.99,1,0.37,n,2
43,60000,hipoteca,6,saude,B,4800,9.64,0,0.08,n,13
23,90000,alugada,3,uso_pessoal,B,6000,10.25,0,0.07,n,3
22,84996,alugada,6,empreendimento,C,5000,12.23,0,0.06,s,3
23,74000,hipoteca,7,educacao,B,12000,11.58,0,0.16,n,2
22,40000,alugada,0,educacao,C,6000,12.87,0,0.15,s,3
23,32640,alugada,5,empreendimento,B,4800,11.99,0,0.15,n,3
26,50000,propria,5,saude,A,3250,7.51,0,0.07,n,2
25,35280,alugada,0,reforma,D,5000,14.96,1,0.14,n,3
27,61000,hipoteca,6,quitacao_debitos,D,6800,15.99,1,0.11,n,7
31,90000,hipoteca,3,reforma,C,12000,13.48,0,0.13,n,10
45,180000,hipoteca,8,saude,A,10000,5.99,0,0.06,n,11
33,79440,hipoteca,12,saude,C,5525,13.85,0,0.07,s,9
44,24000,propria,5,educacao,D,5000,14.74,0,0.21,s,15
25,45600,alugada,2,saude,A,4000,6.54,0,0.09,n,3
39,82000,hipoteca,7,reforma,E,8000,19.42,0,0.1,s,17
22,25000,hipoteca,4,empreendimento,A,1800,8.49,0,0.07,n,2
23,85000,alugada,0,educacao,B,7000,10.74,0,0.08,n,3
36,38568,alugada,7,uso_pessoal,E,2400,18.39,0,0.06,s,12
22,29004,alugada,6,quitacao_debitos,C,6200,15.23,0,0.21,s,4
32,28672,propria,5,educacao,C,4650,13.22,0,0.16,s,5
24,60000,alugada,4,saude,A,10000,6.54,0,0.17,n,2
31,68000,hipoteca,2,quitacao_debitos,B,18000,10,0,0.26,n,10
30,12500,alugada,0,uso_pessoal,D,2100,12.49,1,0.17,s,7
38,55000,hipoteca,3,saude,C,14000,13.22,0,0.25,n,13
22,67200,alugada,6,quitacao_debitos,E,4800,16.7,1,0.07,s,2
26,57000,hipoteca,4,educacao,C,12000,13.49,0,0.21,s,2
23,42000,alugada,5,empreendimento,B,6000,9.99,0,0.14,n,4
24,30000,alugada,1,uso_pessoal,B,3000,10.37,0,0.1,n,2
24,89908,alugada,1,empreendimento,B,24250,12.53,0,0.27,n,3
29,12000,propria,0,reforma,B,4500,11.14,1,0.38,n,6
23,70000,alugada,4,educacao,A,6000,7.49,0,0.09,n,3
38,225000,alugada,16,educacao,D,15000,15.62,0,0.07,n,17
26,40000,hipoteca,5,educacao,A,7200,7.49,0,0.18,n,2
21,21000,alugada,2,quitacao_debitos,B,4000,11.86,0,0.19,n,2
28,66000,hipoteca,2,empreendimento,A,6500,5.79,0,0.1,n,9
43,39996,alugada,1,uso_pessoal,B,4000,10.99,0,0.1,n,11
23,24000,alugada,7,empreendimento,C,5550,12.53,0,0.23,s,4
24,105000,alugada,8,quitacao_debitos,A,8000,7.51,0,0.08,n,3
23,27000,alugada,4,uso_pessoal,C,7000,13.79,0,0.26,n,2
27,62500,hipoteca,2,quitacao_debitos,A,12000,7.66,0,0.19,n,8
27,95000,hipoteca,11,quitacao_debitos,C,18000,13.48,0,0.19,n,9
27,70000,hipoteca,11,uso_pessoal,A,5600,5.42,0,0.08,n,7
24,155000,alugada,8,educacao,B,18000,10.62,0,0.12,n,4
25,230000,hipoteca,5,saude,C,35000,13.99,0,0.15,n,4
23,150000,alugada,4,educacao,B,25000,10.36,0,0.17,n,3
33,100000,alugada,1,reforma,C,25000,11.66,0,0.25,n,9
31,60000,alugada,2,uso_pessoal,A,4750,5.99,0,0.08,n,5
41,138550,hipoteca,8,saude,D,23000,14.96,1,0.14,n,12
37,25000,alugada,6,educacao,B,7500,10.99,0,0.3,n,15
65,93000,hipoteca,27,uso_pessoal,B,25000,9.99,0,0.27,n,27
33,22000,alugada,4,educacao,B,5000,12.42,0,0.23,n,6
40,82000,alugada,2,saude,B,14000,10.37,0,0.17,n,13
28,36000,alugada,1,quitacao_debitos,B,4000,12.42,0,0.11,n,10
27,44000,alugada,11,empreendimento,E,3000,18.39,0,0.07,s,7
24,44000,alugada,0,uso_pessoal,A,2000,8,1,0.05,n,4
22,42200,alugada,6,empreendimento,D,12800,15.21,1,0.3,n,2
30,60400,alugada,2,empreendimento,B,5000,12.69,0,0.08,n,8
21,42000,alugada,0,quitacao_debitos,B,10400,11.49,0,0.25,n,4
24,37000,outro,2,educacao,B,5000,11.58,0,0.14,n,3
24,90996,hipoteca,8,reforma,E,20000,16.32,0,0.22,s,4
25,73248,hipoteca,5,reforma,B,12000,11.11,1,0.16,n,4
24,50000,hipoteca,8,empreendimento,A,13700,6.03,0,0.27,n,3
23,72000,alugada,3,uso_pessoal,A,10000,6.91,0,0.14,n,2
24,36000,propria,4,uso_pessoal,C,5000,13.49,0,0.14,s,4
30,61000,alugada,4,saude,C,4800,14.79,0,0.08,n,10
24,67000,propria,2,saude,B,16000,12.69,0,0.24,n,2
22,36000,alugada,3,educacao,A,4000,5.42,0,0.11,n,2
29,162350,alugada,12,saude,G,25000,21.64,1,0.13,s,9
26,20000,alugada,0,uso_pessoal,C,4000,13.79,0,0.2,s,4
32,65000,propria,3,educacao,C,12000,13.35,0,0.18,n,10
23,39000,alugada,2,uso_pessoal,D,10000,15.2,1,0.26,s,3
26,175000,alugada,2,empreendimento,B,17000,9.88,0,0.1,n,3
26,36000,hipoteca,10,uso_pessoal,B,18000,10.39,0,0.5,n,2
24,47088,alugada,8,quitacao_debitos,A,4000,6.62,0,0.08,n,4
37,95000,alugada,3,saude,A,10000,7.88,0,0.11,n,13
26,65000,hipoteca,9,educacao,A,20500,6.99,0,0.32,n,2
21,35000,alugada,3,saude,B,6400,12.69,0,0.18,n,4
29,52000,hipoteca,12,saude,A,5000,5.42,0,0.1,n,7
26,50648,hipoteca,8,uso_pessoal,A,8000,6.76,0,0.16,n,4
23,34000,alugada,5,empreendimento,C,8500,13.92,1,0.25,n,3
23,85000,alugada,2,empreendimento,C,12000,13.16,0,0.14,s,2
33,38196,alugada,1,saude,B,4000,10,0,0.1,n,5
28,27600,propria,2,reforma,A,6000,8.9,0,0.22,n,8
32,36000,hipoteca,7,uso_pessoal,A,2600,7.49,0,0.07,n,10
21,155800,hipoteca,2,saude,B,18000,11.26,0,0.12,n,3
24,58000,alugada,2,empreendimento,C,3200,14.35,0,0.06,n,2
26,40000,propria,0,saude,B,15000,9.64,0,0.38,n,4
25,175000,alugada,2,uso_pessoal,A,25000,8.9,0,0.14,n,2
23,47496,alugada,7,educacao,B,3500,12.69,0,0.07,n,2
56,71884,propria,11,uso_pessoal,B,7425,9.99,0,0.1,n,22
21,68000,alugada,3,uso_pessoal,C,3000,11.78,0,0.04,n,2
22,108803,hipoteca,6,saude,C,10000,12.23,1,0.08,n,4
23,52000,alugada,3,saude,C,7000,13.85,1,0.13,n,4
23,75000,alugada,0,uso_pessoal,C,10000,13.47,0,0.13,n,4
25,37000,alugada,2,empreendimento,B,3325,11.49,0,0.09,n,3
24,24000,hipoteca,3,educacao,C,8000,11.34,0,0.33,s,4
25,80000,hipoteca,4,saude,A,6000,7.74,0,0.07,n,4
23,105000,alugada,7,uso_pessoal,B,7200,11.71,0,0.07,n,4
34,111280,alugada,3,reforma,B,6000,9.99,0,0.05,n,9
30,110000,alugada,0,quitacao_debitos,B,3600,10.71,0,0.03,n,8
30,21000,alugada,0,educacao,C,5000,13.49,0,0.24,s,7
24,42000,propria,7,empreendimento,A,12000,7.66,0,0.29,n,3
30,112000,hipoteca,4,uso_pessoal,D,8000,16.02,0,0.07,s,10
39,56100,hipoteca,23,saude,D,8000,16.07,1,0.12,n,14
24,69996,alugada,0,reforma,C,6000,13.06,0,0.09,n,2
22,40000,alugada,2,educacao,C,8000,12.99,0,0.2,n,2
21,30000,alugada,3,quitacao_debitos,A,2500,7.14,1,0.08,n,4
27,160669,hipoteca,3,quitacao_debitos,B,8000,11.36,0,0.05,n,9
23,57000,alugada,1,uso_pessoal,A,9000,7.14,0,0.16,n,2
24,70000,alugada,4,empreendimento,C,10125,14.65,0,0.14,s,3
22,79200,hipoteca,6,empreendimento,B,4750,10.25,0,0.06,n,3
33,85000,alugada,11,educacao,A,5000,7.9,0,0.06,n,8
33,40000,hipoteca,12,uso_pessoal,A,3200,5.42,0,0.08,n,8
22,52000,alugada,0,saude,B,9000,10.65,0,0.17,n,3
23,56000,hipoteca,7,uso_pessoal,F,13750,18.43,0,0.25,n,2
